metric,winner,loser,delta
rmsd,1.9427870318051983,13.88102198069175,-11.938234948886553
rmsd,2.5748730777693,3.95472846400555,-1.3798553862362497
rmsd,2.5748730777693,10.737777309449747,-8.162904231680447
rmsd,2.5748730777693,15.913718974440119,-13.338845896670819
rmsd,2.954062043730039,3.95472846400555,-1.0006664202755107
rmsd,2.954062043730039,10.737777309449747,-7.783715265719708
rmsd,2.954062043730039,15.913718974440119,-12.95965693071008
rmsd,2.954062043730039,13.88102198069175,-10.926959936961712
rmsd,2.047395964169563,3.95472846400555,-1.9073324998359866
rmsd,2.047395964169563,10.737777309449747,-8.690381345280183
rmsd,2.702797332549976,13.160937630794193,-10.458140298244217
rmsd,2.702797332549976,20.461400612212305,-17.758603279662328
rmsd,2.702797332549976,15.99169947018382,-13.288902137633844
rmsd,2.906629576225161,13.160937630794193,-10.254308054569032
rmsd,2.906629576225161,20.461400612212305,-17.554771035987145
rmsd,2.906629576225161,15.99169947018382,-13.085069893958659
rmsd,2.760720555494182,13.160937630794193,-10.400217075300011
rmsd,2.760720555494182,20.461400612212305,-17.700680056718124
rmsd,2.760720555494182,15.99169947018382,-13.230978914689638
rmsd,3.0488304683168552,13.160937630794193,-10.112107162477336
rmsd,3.0488304683168552,20.461400612212305,-17.41257014389545
rmsd,2.867282186354383,13.160937630794193,-10.29365544443981
rmsd,2.867282186354383,20.461400612212305,-17.59411842585792
rmsd,2.867282186354383,15.99169947018382,-13.124417283829438
rmsd,1.6596142683571127,2.898594288250571,-1.2389800198934584
rmsd,1.9348659741105785,5.244108838435583,-3.3092428643250047
rmsd,1.7623878764642518,5.244108838435583,-3.481720961971331
rmsd,1.7623878764642518,2.898594288250571,-1.1362064117863193
rmsd,1.796577112132429,5.244108838435583,-3.447531726303154
rmsd,1.796577112132429,2.898594288250571,-1.102017176118142
rmsd,1.8963233365578378,5.244108838435583,-3.347785501877745
rmsd,1.8963233365578378,2.898594288250571,-1.0022709516927333
rmsd,1.7773981629478235,5.244108838435583,-3.4667106754877595
rmsd,1.7773981629478235,2.898594288250571,-1.1211961253027476
rmsd,2.215567274726557,5.244108838435583,-3.028541563709026
rmsd,6.673035587321114,14.677855590457463,-8.004820003136349
rmsd,6.673035587321114,12.89442894037085,-6.221393353049735
rmsd,6.673035587321114,11.7483420833316,-5.075306496010486
rmsd,4.619809393649503,6.9435668419267085,-2.323757448277205
rmsd,4.619809393649503,12.89442894037085,-8.274619546721347
rmsd,2.018277080662402,8.05947428690455,-6.041197206242147
rmsd,2.018277080662402,5.887050648861638,-3.8687735681992357
rmsd,2.018277080662402,7.88663030466102,-5.868353223998618
rmsd,2.018277080662402,4.341837958627569,-2.3235608779651673
rmsd,1.6912820568380702,8.05947428690455,-6.368192230066479
rmsd,1.6912820568380702,5.887050648861638,-4.195768592023567
rmsd,1.6912820568380702,4.341837958627569,-2.650555901789499
rmsd,2.9162141737898555,8.05947428690455,-5.143260113114694
rmsd,2.9162141737898555,5.887050648861638,-2.970836475071782
rmsd,2.9162141737898555,7.88663030466102,-4.970416130871165
rmsd,2.9162141737898555,4.341837958627569,-1.4256237848377138
rmsd,2.0049468545207567,8.05947428690455,-6.054527432383793
rmsd,2.0049468545207567,5.887050648861638,-3.882103794340881
rmsd,2.0049468545207567,7.88663030466102,-5.8816834501402635
rmsd,2.0049468545207567,4.341837958627569,-2.3368911041068126
rmsd,2.055558043229441,8.05947428690455,-6.003916243675109
rmsd,2.055558043229441,5.887050648861638,-3.8314926056321967
rmsd,2.055558043229441,7.88663030466102,-5.831072261431579
rmsd,2.055558043229441,4.341837958627569,-2.2862799153981284
rmsd,2.390418921489531,8.05947428690455,-5.669055365415019
rmsd,2.390418921489531,5.887050648861638,-3.496631727372107
rmsd,2.390418921489531,7.88663030466102,-5.49621138317149
rmsd,2.390418921489531,4.341837958627569,-1.9514190371380384
rmsd,5.55191750647168,17.22442951178559,-11.67251200531391
rmsd,5.55191750647168,13.71354164872249,-8.16162414225081
rmsd,3.509728273559738,17.22442951178559,-13.714701238225853
rmsd,3.509728273559738,13.71354164872249,-10.203813375162753
rmsd,7.877422475884272,17.22442951178559,-9.347007035901319
rmsd,7.177163126157416,17.22442951178559,-10.047266385628173
rmsd,7.177163126157416,16.37974632236925,-9.202583196211833
rmsd,7.177163126157416,13.71354164872249,-6.536378522565074
rmsd,3.1306651836243464,6.0851083843983576,-2.954443200774011
rmsd,2.667665914211136,6.0851083843983576,-3.4174424701872215
rmsd,2.9218369209723734,6.0851083843983576,-3.163271463425984
rmsd,2.9218369209723734,5.680408870863553,-2.7585719498911794
rmsd,2.511940087153891,6.0851083843983576,-3.5731682972444667
rmsd,2.511940087153891,5.680408870863553,-3.168468783709662
rmsd,2.753391585756958,12.839075766566035,-10.085684180809077
rmsd,2.753391585756958,7.643752470424372,-4.890360884667413
rmsd,2.753391585756958,5.257731525875455,-2.5043399401184967
rmsd,2.753391585756958,17.44855102326627,-14.69515943750931
rmsd,2.6122270749629655,4.246947066149148,-1.6347199911861825
rmsd,2.6122270749629655,12.839075766566035,-10.22684869160307
rmsd,2.6122270749629655,7.643752470424372,-5.031525395461406
rmsd,2.6122270749629655,5.257731525875455,-2.6455044509124894
rmsd,2.6122270749629655,3.6773853415583098,-1.0651582665953443
rmsd,2.6122270749629655,17.44855102326627,-14.836323948303303
rmsd,3.6773853415583098,12.839075766566035,-9.161690425007725
rmsd,3.6773853415583098,7.643752470424372,-3.966367128866062
rmsd,3.6773853415583098,5.257731525875455,-1.5803461843171451
rmsd,3.6773853415583098,17.44855102326627,-13.77116568170796
rmsd,3.044180734312235,12.839075766566035,-9.7948950322538
rmsd,3.044180734312235,7.643752470424372,-4.599571736112137
rmsd,3.044180734312235,5.257731525875455,-2.21355079156322
rmsd,1.868450240572099,2.898353861632252,-1.0299036210601529
rmsd,1.8519943506853451,2.898353861632252,-1.0463595109469068
rmsd,1.8061181000755049,2.898353861632252,-1.092235761556747
rmsd,1.7256300217861462,2.898353861632252,-1.1727238398461057
rmsd,2.721564718075022,5.443526109907011,-2.721961391831989
rmsd,2.721564718075022,4.6425782283882295,-1.9210135103132076
rmsd,3.184880570695396,5.443526109907011,-2.258645539211615
rmsd,3.184880570695396,4.6425782283882295,-1.4576976576928335
rmsd,2.942661194871018,5.443526109907011,-2.5008649150359927
rmsd,2.942661194871018,4.6425782283882295,-1.6999170335172114
rmsd,2.5684233756172272,5.443526109907011,-2.8751027342897837
rmsd,2.5684233756172272,4.6425782283882295,-2.0741548527710023
rmsd,2.6771762643277124,5.443526109907011,-2.7663498455792985
rmsd,2.6771762643277124,4.6425782283882295,-1.9654019640605171
rmsd,3.4441674596632486,5.017045968815431,-1.5728785091521824
rmsd,2.9538681619126086,5.017045968815431,-2.0631778069028224
rmsd,2.6200377340438004,3.6696057037100767,-1.0495679696662763
rmsd,2.6200377340438004,5.017045968815431,-2.3970082347716306
rmsd,2.6200377340438004,3.9002913139931707,-1.2802535799493704
rmsd,3.0088928893323468,5.017045968815431,-2.008153079483084
rmsd,2.9131740683964074,5.017045968815431,-2.1038719004190236
rmsd,2.9131740683964074,3.9002913139931707,-0.9871172455967634
rmsd,3.6696057037100767,5.017045968815431,-1.3474402651053543
rmsd,2.7352754671890565,5.017045968815431,-2.2817705016263745
rmsd,2.7352754671890565,3.9002913139931707,-1.1650158468041143
rmsd,3.0852468820534553,5.017045968815431,-1.9317990867619756
rmsd,3.9468180624605176,19.641332850305314,-15.694514787844797
rmsd,3.9468180624605176,13.098708540158556,-9.15189047769804
rmsd,3.9468180624605176,8.753856786687727,-4.80703872422721
rmsd,3.943763013241874,19.641332850305314,-15.69756983706344
rmsd,3.943763013241874,8.753856786687727,-4.810093773445853
rmsd,4.749744143239753,14.04075339705403,-9.291009253814277
rmsd,4.749744143239753,5.8909079921178,-1.1411638488780467
rmsd,4.749744143239753,12.256951269506944,-7.507207126267191
rmsd,4.749744143239753,21.89582256129856,-17.146078418058806
rmsd,5.380117359250941,14.04075339705403,-8.660636037803087
rmsd,5.380117359250941,12.256951269506944,-6.8768339102560025
rmsd,5.380117359250941,21.89582256129856,-16.515705202047616
rmsd,6.583754057769139,14.04075339705403,-7.456999339284891
rmsd,6.583754057769139,12.256951269506944,-5.673197211737805
rmsd,6.583754057769139,21.89582256129856,-15.31206850352942
rmsd,7.221518707919189,13.685281286784377,-6.463762578865189
rmsd,7.221518707919189,11.802504460274022,-4.580985752354834
rmsd,1.9498269875252774,4.290640704704732,-2.3408137171794543
rmsd,1.9498269875252774,11.802504460274022,-9.852677472748745
rmsd,2.8865533380905446,4.290640704704732,-1.404087366614187
rmsd,2.8865533380905446,13.685281286784377,-10.798727948693832
rmsd,2.8865533380905446,11.802504460274022,-8.915951122183477
rmsd,6.145337062805807,14.036976414864721,-7.891639352058914
rmsd,6.768637675474826,14.036976414864721,-7.268338739389895
rmsd,2.1198448277868454,6.768637675474826,-4.6487928476879805
rmsd,2.1198448277868454,14.036976414864721,-11.917131587077876
rmsd,4.269011449802602,6.768637675474826,-2.499626225672224
rmsd,4.269011449802602,14.036976414864721,-9.76796496506212
rmsd,6.071569818641656,13.505830545931722,-7.4342607272900665
rmsd,6.071569818641656,14.036976414864721,-7.965406596223065
rmsd,7.369839437876572,14.036976414864721,-6.667136976988149
rmsd,3.4453188977124896,14.036976414864721,-10.591657517152232
rmsd,6.785682012930698,17.243911052515035,-10.458229039584337
rmsd,6.785682012930698,16.739774637942446,-9.954092625011748
rmsd,6.785682012930698,13.81056036012795,-7.024878347197252
rmsd,6.258247538718037,13.302100444316308,-7.04385290559827
rmsd,6.258247538718037,17.243911052515035,-10.985663513796997
rmsd,6.258247538718037,16.739774637942446,-10.481527099224408
rmsd,6.258247538718037,7.431067535179836,-1.172819996461799
rmsd,6.258247538718037,13.81056036012795,-7.552312821409912
rmsd,5.310075368922526,17.243911052515035,-11.933835683592509
rmsd,5.310075368922526,16.739774637942446,-11.42969926901992
rmsd,4.515785561127802,14.04658201239533,-9.530796451267527
rmsd,4.515785561127802,11.019055009828437,-6.503269448700634
rmsd,4.590640596913794,14.949515790260708,-10.358875193346915
rmsd,4.590640596913794,11.019055009828437,-6.428414412914643
rmsd,3.9279210751851323,14.04658201239533,-10.118660937210198
rmsd,3.9279210751851323,11.019055009828437,-7.091133934643304
rmsd,4.289945119468152,11.019055009828437,-6.729109890360284
rmsd,4.648181720538444,11.019055009828437,-6.370873289289992
rmsd,3.973724387370232,11.019055009828437,-7.045330622458204
rmsd,5.161471321521062,6.6196309146581696,-1.4581595931371076
rmsd,4.760365770784595,6.6196309146581696,-1.859265143873574
rmsd,5.591559570652183,6.6196309146581696,-1.028071344005987
rmsd,5.036243814541859,6.6196309146581696,-1.583387100116311
rmsd,4.34827916668651,6.6196309146581696,-2.27135174797166
rmsd,4.34827916668651,5.591559570652183,-1.2432804039656729
rmsd,2.945449426179959,4.752386828978718,-1.8069374027987593
rmsd,2.945449426179959,12.53661375368252,-9.591164327502561
rmsd,4.472034662252992,12.53661375368252,-8.064579091429529
rmsd,2.5587045758959164,4.752386828978718,-2.1936822530828017
rmsd,2.5587045758959164,4.430743501343914,-1.8720389254479972
rmsd,2.5587045758959164,12.53661375368252,-9.977909177786604
rmsd,3.160235438527612,4.752386828978718,-1.592151390451106
rmsd,2.9442915101255513,4.593525195765263,-1.6492336856397118
rmsd,2.9442915101255513,4.752386828978718,-1.8080953188531668
rmsd,2.9442915101255513,4.430743501343914,-1.4864519912183622
rmsd,2.9442915101255513,12.53661375368252,-9.592322243556968
rmsd,4.430743501343914,12.53661375368252,-8.105870252338606
rmsd,3.1986838025063937,4.752386828978718,-1.5537030264723244
rmsd,2.321634477299062,5.993222811239176,-3.6715883339401136
rmsd,2.321634477299062,9.985812101168436,-7.664177623869374
rmsd,2.321634477299062,9.182916974661966,-6.861282497362904
rmsd,2.321634477299062,9.847372684146631,-7.525738206847569
rmsd,2.321634477299062,13.574209165693235,-11.252574688394173
rmsd,1.8287663782250068,5.993222811239176,-4.164456433014169
rmsd,1.8287663782250068,9.985812101168436,-8.15704572294343
rmsd,1.8287663782250068,9.182916974661966,-7.354150596436959
rmsd,1.8287663782250068,3.069999396630067,-1.2412330184050604
rmsd,1.8287663782250068,9.847372684146631,-8.018606305921624
rmsd,1.8287663782250068,13.574209165693235,-11.745442787468228
rmsd,3.069999396630067,5.993222811239176,-2.9232234146091085
rmsd,3.069999396630067,9.182916974661966,-6.112917578031899
rmsd,3.069999396630067,9.847372684146631,-6.777373287516564
rmsd,3.069999396630067,13.574209165693235,-10.504209769063168
rmsd,2.6187128184515633,5.993222811239176,-3.3745099927876123
rmsd,2.6187128184515633,9.985812101168436,-7.3670992827168735
rmsd,2.6187128184515633,9.182916974661966,-6.564204156210403
rmsd,2.6187128184515633,9.847372684146631,-7.228659865695068
rmsd,2.6187128184515633,13.574209165693235,-10.955496347241672
rmsd,2.4120058496158356,5.993222811239176,-3.58121696162334
rmsd,2.4120058496158356,9.985812101168436,-7.5738062515526
rmsd,2.4120058496158356,9.182916974661966,-6.77091112504613
rmsd,2.4120058496158356,9.847372684146631,-7.435366834530795
rmsd,2.4120058496158356,13.574209165693235,-11.162203316077399
rmsd,2.094862105878519,3.2145061682575107,-1.1196440623789918
rmsd,2.133736858134651,3.2145061682575107,-1.0807693101228595
rmsd,2.49762703956693,3.5932997718021413,-1.095672732235211
rmsd,2.49762703956693,5.273112448545017,-2.775485408978087
rmsd,3.5932997718021413,5.273112448545017,-1.679812676742876
rmsd,3.3906756832704867,5.273112448545017,-1.8824367652745306
rmsd,3.127819748894152,6.081150881022053,-2.9533311321279005
rmsd,3.127819748894152,5.273112448545017,-2.145292699650865
rmsd,2.8204420812695594,5.273112448545017,-2.452670367275458
rmsd,1.9637553730309671,12.456293501926378,-10.492538128895411
rmsd,1.9637553730309671,3.2299469946428716,-1.2661916216119045
rmsd,1.9637553730309671,3.0903487564581087,-1.1265933834271415
rmsd,1.9637553730309671,3.285924147789694,-1.3221687747587267
rmsd,3.2299469946428716,12.456293501926378,-9.226346507283507
rmsd,1.945660065849409,12.456293501926378,-10.510633436076969
rmsd,1.945660065849409,3.2299469946428716,-1.2842869287934626
rmsd,1.945660065849409,3.0903487564581087,-1.1446886906086997
rmsd,1.945660065849409,3.285924147789694,-1.340264081940285
rmsd,1.7886595984927671,12.456293501926378,-10.667633903433611
rmsd,1.7886595984927671,3.0903487564581087,-1.3016891579653416
rmsd,1.7886595984927671,3.285924147789694,-1.4972645492969268
rmsd,3.285924147789694,12.456293501926378,-9.170369354136685
rmsd,2.5568465071386193,12.456293501926378,-9.899446994787759
rmsd,1.8326554360738612,12.456293501926378,-10.623638065852518
rmsd,1.8326554360738612,3.0903487564581087,-1.2576933203842475
rmsd,1.8326554360738612,3.285924147789694,-1.4532687117158327
rmsd,2.671395448427938,3.7835650498899542,-1.1121696014620164
rmsd,2.725541607657741,5.352457028576839,-2.626915420919098
rmsd,2.725541607657741,3.7835650498899542,-1.0580234422322135
rmsd,2.9874969106778666,6.424033330922079,-3.436536420244212
rmsd,2.9874969106778666,5.352457028576839,-2.3649601178989723
rmsd,3.494334631000377,5.352457028576839,-1.8581223975764618
rmsd,3.4232085292526055,5.352457028576839,-1.9292484993242334
rmsd,2.5140218478070766,5.352457028576839,-2.8384351807697623
rmsd,2.5140218478070766,3.7835650498899542,-1.2695432020828776
rmsd,1.9726141531983656,5.6095560068784565,-3.636941853680091
rmsd,2.5130910817729206,5.6095560068784565,-3.096464925105536
rmsd,2.826946661031833,5.6095560068784565,-2.7826093458466237
rmsd,1.9698031014680315,5.6095560068784565,-3.639752905410425
rmsd,2.3587941331344706,5.6095560068784565,-3.250761873743986
rmsd,1.9186647487221018,5.6095560068784565,-3.6908912581563547
rmsd,2.3329442891236543,5.6095560068784565,-3.276611717754802
rmsd,4.276451875404759,31.833352772413985,-27.556900897009225
rmsd,4.276451875404759,10.853673659485633,-6.577221784080874
rmsd,4.276451875404759,33.33864981594424,-29.062197940539477
rmsd,4.276451875404759,15.36348067120976,-11.087028795805
rmsd,4.276451875404759,14.133887107851196,-9.857435232446438
rmsd,4.276451875404759,7.177030851773282,-2.9005789763685232
rmsd,3.361146473192931,31.833352772413985,-28.472206299221053
rmsd,3.361146473192931,10.853673659485633,-7.492527186292702
rmsd,3.361146473192931,33.33864981594424,-29.977503342751305
rmsd,3.361146473192931,15.36348067120976,-12.002334198016829
rmsd,3.361146473192931,12.719947736109733,-9.358801262916803
rmsd,3.361146473192931,12.453837077540081,-9.092690604347151
rmsd,3.361146473192931,14.133887107851196,-10.772740634658266
rmsd,3.361146473192931,7.177030851773282,-3.8158843785803516
rmsd,7.177030851773282,15.36348067120976,-8.18644981943648
